subte,hospital,metrobus,universidad,escuela publica,escuela privada,centro de salud
3256.41404244,387.12208578,1542.39609193,2286.51968377,154.653773065,227.105024975,2099.6730598
1000.42083005,1231.03988608,443.061609652,1012.54955595,333.826226045,278.732438721,296.402759875
266.253228771,1561.72401249,461.325643051,171.370298456,146.445738476,241.60167569,1370.53865922
233.208215287,1546.37090588,326.408789486,77.828202712,121.578232184,306.425922442,1236.03901892
282.003885973,1428.07710316,24.1605733003,170.531484085,206.422310512,62.2600540114,903.411250149
747.578279208,775.361021363,1246.3817064,353.199953564,193.806342502,151.407869657,315.799636714
723.184272516,784.644971162,1334.32219067,465.936127983,115.819795358,52.0125450046,235.613757537
443.927964828,151.991307003,1343.45477209,175.385621849,140.929360981,60.9662514788,373.375659775
443.927964828,151.991307003,1343.45477209,175.385621849,140.929360981,60.9662514788,373.375659775
932.143573706,1632.24827683,1317.08354394,381.404938399,252.904717334,393.053444086,460.747287172
901.928035315,1096.83153786,1915.75968463,337.628629502,321.076989106,290.579813363,699.418508118
488.543838754,1241.12987752,2489.13790319,826.508772464,315.322837701,219.959105811,770.558908017
1041.08918926,1387.30971262,2365.15315687,794.133328596,331.030743529,266.105852217,1210.6089953
2775.09038729,2817.59452469,2288.25135149,702.002536419,113.909033812,788.608338348,697.513386477
2887.9716605,3327.99213464,2277.60830165,1329.90545533,57.2321973022,320.353604212,3999.39290242
2903.30054839,745.663904399,1389.34131328,2230.40760335,222.041629693,362.254158986,2002.41346622
3682.30062196,180.557638477,931.638013712,3196.55585287,183.370682293,624.267956927,3355.45442956
369.70807797,1522.15776448,2445.50868854,269.278858278,169.178751217,147.128868493,827.201321403
474.012750403,1502.27765704,2544.63442822,194.515648735,174.122219123,159.626557631,793.036863219
627.780800842,1133.68182663,1774.81822055,1145.45970847,323.481173602,321.797061382,1332.2603112
2573.64095163,1152.33043916,4108.66038534,375.388452643,107.430804823,59.6492584041,1337.18393448
460.289201223,1038.93716551,2547.27227367,533.88577942,137.063775493,109.367004958,959.133687992
345.137015059,963.205170876,2351.75301274,403.720151938,232.331304273,150.393268828,680.42632759
179.735468351,1041.48775421,2500.17098353,405.036840991,183.921836259,56.0253255774,626.414051683
179.735468351,1041.48775421,2500.17098353,405.036840991,183.921836259,56.0253255774,626.414051683
175.630475341,1092.59095808,2556.03018394,320.607002924,61.4526773615,66.8410708761,515.086139941
423.747723531,518.259499181,2395.67617514,315.473842373,160.637214691,280.251855923,408.809383137
423.747723531,518.259499181,2395.67617514,315.473842373,160.637214691,280.251855923,408.809383137
329.926462489,998.124139571,295.624657146,1201.97225841,398.667170062,182.637799317,1270.85649991
5163.37189095,1694.31323255,1737.64610809,2564.8967382,241.243092297,5.9862373002,3601.37345139
5163.37189095,1694.31323255,1737.64610809,2564.8967382,241.243092297,5.9862373002,3601.37345139
5668.00899202,994.600927222,1504.81724465,5389.68803444,121.905029757,202.878454027,5956.80269135
1420.50095756,1788.84728589,853.432566929,1899.44872928,141.031454925,236.701597735,1085.0031484
1685.37745327,1670.53556782,458.606862379,1867.6185443,472.672830768,701.95574996,1308.7706595
662.925799383,320.868715579,1131.38732264,1554.87627739,114.50564204,569.696454268,877.147403761
1572.18913338,655.201442994,1530.38737094,263.369028605,428.780913137,238.807318448,575.475481909
368.322404155,1162.94783114,211.639724837,1047.53170139,333.478837758,160.632736543,1037.43797871
368.322404155,1162.94783114,211.639724837,1047.53170139,333.478837758,160.632736543,1037.43797871
711.788919525,642.460361058,654.330910331,1368.21069496,29.2365800126,25.2079777582,1477.45182986
934.685675085,400.058598333,892.271329094,1128.35690027,182.039567346,210.574225234,1304.59253487
1247.83796355,478.694304824,1762.43532045,280.812210279,271.306512763,193.015427408,999.576197711
1032.72580197,707.354065341,1989.60030681,140.585724071,265.423795531,260.428931417,1039.26968047
15.0594357546,1735.38428333,3013.18278573,55.5359783631,161.449255478,59.9786992065,1658.48659621
898.650601802,807.983782156,1137.93849446,394.474255892,373.885892129,202.209283076,289.36330686
1657.76536679,2246.51108104,2850.02179807,1257.53315379,197.087140852,197.087140852,2591.28211782
444.443735016,579.500965604,727.32189878,597.456590351,23.7142990171,585.319136238,562.654099532
694.317680575,228.474192559,579.339580218,468.179013979,170.434596986,110.233026093,1090.2555065
1915.37409919,721.176959751,1843.97601331,315.735059707,71.3430995508,516.522611083,1638.0823853
1915.37409919,721.176959751,1843.97601331,315.735059707,71.3430995508,516.522611083,1638.0823853
2331.69460684,972.256850855,2265.41713294,488.074333572,237.657137099,151.656683959,1969.28323338
5091.3951514,1407.20580955,2872.3535018,4098.4551087,225.408256077,407.678770867,5506.84484441
1301.6629562,1590.71327474,3212.33226045,1055.51210646,419.690213949,477.292956114,1140.95854916
2171.60991473,1570.06760611,3228.0523567,1107.32960529,31.9658964089,60.0515510093,484.57568687
4803.60786336,1170.74314648,2907.81324833,1339.26778966,219.299154757,400.385787253,2630.37588078
551.070558171,1409.16307771,1710.30101586,905.419469583,321.576917668,325.195943378,1051.37632452
1013.58239537,1342.99991948,1221.95804042,412.435224053,184.231495775,158.447986989,485.207114112
225.602429484,1994.27091611,715.658410567,224.102679871,35.8502900616,7.4050441944,1638.62506088
254.688203861,1963.33301749,584.558864734,278.647597057,115.778119587,91.1995471457,1507.55920247
156.192491451,1653.86336518,98.5891120136,324.45210947,118.315435643,159.925571353,871.193231837
367.484256429,900.852147696,1721.03495518,264.952206774,43.8983706761,127.884146283,176.427261461
222.531938984,628.763372378,1757.22587036,483.218891584,44.9860478267,248.480560912,293.045081453
415.523393874,504.863778827,1968.07972194,81.9869009707,261.742439285,12.9334653139,246.534207874
901.598306162,700.615588809,406.806576064,1067.38871243,357.708577445,202.218053386,380.837342436
1936.64289339,1646.95936644,425.23602998,2610.60756261,253.136301771,405.100695841,1964.50707296
2188.51560908,2393.03853549,1370.09886288,2234.4322523,393.772210926,804.389567212,2476.81478148
1434.38659728,1431.79058685,251.741218265,1285.36812043,195.079115715,167.206533969,1335.64639183
1187.67877425,2311.14139112,4121.59602806,1209.33679326,384.823289939,320.644925074,1646.73510478
1573.79360667,2093.88998713,4110.19840759,1354.08250799,78.2489552219,472.121607938,1465.49522937
2414.34391395,1342.33177726,4193.79580094,564.34681626,292.671249084,175.293050301,1408.98960163
2414.34391395,1342.33177726,4193.79580094,564.34681626,292.671249084,175.293050301,1408.98960163
2564.29896446,1220.90387501,4225.49716113,444.901932331,180.353695653,63.5025588019,1450.46418715
2564.29896446,1220.90387501,4225.49716113,444.901932331,180.353695653,63.5025588019,1450.46418715
2564.29896446,1220.90387501,4225.49716113,444.901932331,180.353695653,63.5025588019,1450.46418715
2714.98496432,1106.10063323,4262.45468227,349.797445624,157.086059662,150.78234907,1506.16073077
782.818092451,1375.37240203,187.993256766,1441.6557643,265.296898626,364.989679711,949.47307483
678.642494341,1357.61495101,115.420919518,1589.45092123,262.109849842,279.911146052,1099.82263473
627.447551742,1355.23655496,147.711921281,1673.23474496,238.860134751,248.528744814,1184.96721233
542.516936681,1372.32716431,323.276144335,1876.75758197,166.146606254,215.510467011,1391.48942701
396.625471493,588.285683638,1815.66325311,995.201310744,162.17349358,164.906382208,575.674548033
769.985051064,1176.72791719,840.906133189,1353.69246466,318.893481133,169.862633668,351.596045117
4625.60232715,1023.67059299,708.282976547,4583.05401146,48.8623642711,289.804710217,4746.85981559
4426.0624472,258.697740018,1600.34510323,4346.31859033,267.440813276,267.440813276,4715.10434479
3639.57413878,3328.44989358,2316.53580111,2021.64713202,232.460094636,409.529497821,4698.45108921
4515.45528807,351.153794764,1311.98255279,4511.27492641,374.553375566,427.97331879,4803.49222789
509.092774272,1197.86526748,403.775320098,1252.23689246,275.375157142,157.367603416,754.935756073
523.91413676,1485.70745002,92.0186972568,1709.63769047,198.455938917,131.505564489,1214.67253003
4956.56492639,1650.14883711,2091.35900874,2071.24771718,237.226424137,187.05727548,3084.24634837
1010.25141033,900.447161106,2061.99104815,270.249272901,197.853283071,183.814029849,1447.44871123
647.750305597,1287.17214445,2477.58751011,565.233471034,187.983906401,366.305292832,1608.63541848
1668.88981191,1206.99292496,1452.63783925,1179.04846038,264.533361881,186.467193107,1352.1193452
2225.71214662,1603.18546016,3024.59213468,1129.98651549,188.982880784,211.696473217,293.255310727
4575.79061131,942.698426565,2921.41018615,1174.00011059,158.957273793,289.276106115,2314.59042793
5021.8496856,1382.12245791,2636.08090039,1579.3121112,464.340130245,260.85920176,2773.16223172
2691.29946516,1578.59239202,2338.49815309,942.023269186,117.164984625,141.54463216,477.412407768
4146.62292649,1056.79131373,2437.25665746,1422.82124693,106.41758682,338.658785911,1782.87474318
4824.68383275,1357.00889969,1579.80286123,2565.01270095,332.533045751,334.559368942,3458.06248565
4966.00816983,1444.13521192,1311.40947476,2909.30168474,247.511841628,216.777786159,3817.13529599
1008.64565746,413.572342582,518.237836525,759.569412689,397.438827711,27.7210761067,317.914741824
2736.98850553,1484.39621459,1153.01665294,1232.65585134,260.186377971,301.954417959,1461.5624667
2772.34765462,1358.11245676,1847.3259726,821.159539856,136.39734385,126.13015909,954.337347583
2772.34765462,1358.11245676,1847.3259726,821.159539856,136.39734385,126.13015909,954.337347583
2163.49444688,1583.9365565,3210.02323205,1126.75179858,25.150104718,73.7722518077,472.07909777
1985.15386185,1660.02884635,3896.04449193,944.60721405,384.783315476,181.703443443,1148.02972846
1966.80421516,1693.54931564,3993.39956464,957.089266057,332.509626419,223.099279013,1245.09168315
1966.80421516,1693.54931564,3993.39956464,957.089266057,332.509626419,223.099279013,1245.09168315
1966.80421516,1693.54931564,3993.39956464,957.089266057,332.509626419,223.099279013,1245.09168315
1942.24282965,1793.15916258,4226.8507599,1025.06425397,313.863246607,193.498465567,1478.14004627
1942.24282965,1793.15916258,4226.8507599,1025.06425397,313.863246607,193.498465567,1478.14004627
1958.02741804,1979.81591717,4569.19543932,1201.97938504,15.4646745335,153.574793375,1820.17694546
2244.7379637,573.236543126,2081.16336016,535.858719805,48.124289822,195.516845167,2721.06616036
2315.36586529,503.607031007,2153.10132266,606.665730569,69.5706950951,252.712358892,2762.96002367
1157.1491305,1199.90657726,1074.84097963,349.857388021,254.799362661,167.049456066,348.530115446
1142.28626978,516.94925566,727.061509094,1029.9854248,135.834668237,221.084865636,487.709766096
643.772778561,2030.38590123,1233.97763657,676.25608923,81.5811348693,266.180490932,765.987921578
780.216211393,1890.15076421,331.924737837,723.849435846,193.624602142,239.592645319,425.749756247
3567.01446395,1321.50055412,2356.51112812,1630.9878042,481.262742317,449.349999209,1143.58498866
826.002754608,1747.97448336,36.3563552072,1092.10920208,33.0899810348,200.334733535,1021.9452521
854.385038588,1508.71041277,315.004439263,1382.71331814,168.650813568,69.4500143729,1003.69616347
1809.04991727,1284.47461477,1666.80088877,1126.45057442,349.309194685,235.972466604,1173.66669609
1362.23392282,1929.70294483,2674.89793002,726.721351849,183.91290604,196.375672643,728.942291856
1362.23392282,1929.70294483,2674.89793002,726.721351849,183.91290604,196.375672643,728.942291856
1362.23392282,1929.70294483,2674.89793002,726.721351849,183.91290604,196.375672643,728.942291856
1362.23392282,1929.70294483,2674.89793002,726.721351849,183.91290604,196.375672643,728.942291856
1350.74017743,2048.27230141,2820.30097739,753.796181759,240.269479716,337.953214964,757.732092483
1582.74498639,2808.2000112,3690.15566754,1303.84197553,145.967610832,279.338150002,1312.33213905
1821.37036059,3173.05800855,4086.12720641,1647.99829279,125.602849758,117.846363994,1656.95860273
465.227070499,1521.43093982,436.845405368,471.081764525,319.241778572,200.730277919,624.078151741
456.854501682,1654.14393526,448.073236607,497.154283115,237.504776049,105.373381876,766.060669185
2390.22613447,464.964250544,2228.97081301,667.260480552,154.060819283,207.614466635,2815.9949469
1766.6253827,698.346009855,1639.13783018,283.510358065,118.340683935,281.593566194,1902.94863155
762.573027687,1051.37053297,579.160403551,1016.92147326,33.9188832007,187.26461689,542.572124155
597.590889952,782.973394702,680.649955229,1514.73130921,230.14544781,77.4877128602,1399.39438636
1345.3285323,362.706244672,1610.37641636,574.784942077,271.798418123,165.205732825,784.358628264
774.96709541,2073.17297924,3782.94622458,793.319400275,311.218875233,177.947817239,1843.59626501
774.96709541,2073.17297924,3782.94622458,793.319400275,311.218875233,177.947817239,1843.59626501
1780.96433969,2213.62060963,1170.93684607,1806.48539121,136.796551606,361.559936258,2070.09609517
2114.6172902,2720.65650497,2776.94355304,1546.35739456,380.830461063,121.756015355,2882.80426286
840.234218156,2054.34101304,1497.54636508,553.695707288,160.668877707,64.2709731069,429.247625006
840.234218156,2054.34101304,1497.54636508,553.695707288,160.668877707,64.2709731069,429.247625006
840.234218156,2054.34101304,1497.54636508,553.695707288,160.668877707,64.2709731069,429.247625006
480.342041153,1805.94348657,1394.98845597,847.213849679,130.147822005,68.411504957,755.613572452
201.942623657,1638.21929041,1266.90394648,1112.5767228,161.289263523,11.3225257289,1034.97116969
1045.08969578,285.642723767,1104.87136346,1216.68567112,83.9540512581,779.811796836,495.70629735
1582.75485906,475.58104031,413.778785028,1506.53828587,86.1137190851,181.476176948,1327.24855864
1272.88845414,825.366322017,719.796274403,1696.30002718,201.194454044,253.614920194,1656.27100237
719.58249446,958.703504664,1666.90322987,551.691995288,221.387854657,176.451284268,957.439817516
249.163158878,1513.25903121,2784.33053719,242.170996113,209.957508385,124.839870533,1543.96777211
469.881311802,1547.93898477,2746.33355813,488.648529805,251.495808189,221.481127286,1650.04449879
469.881311802,1547.93898477,2746.33355813,488.648529805,251.495808189,221.481127286,1650.04449879
1066.869208,1751.64090244,2675.40474078,1026.66641806,361.999428314,100.941041752,1028.47773604
286.569608195,805.939134788,865.037491391,865.908312588,139.582923686,264.983605898,512.985829553
628.068466754,1489.56719363,198.079471096,1551.0309326,69.369114758,241.53569709,1053.63211035
1081.07093048,1100.01536913,954.546865635,692.267044765,195.055021271,222.531901412,595.946934534
1081.07093048,1100.01536913,954.546865635,692.267044765,195.055021271,222.531901412,595.946934534
1068.68188869,988.09435588,930.930915268,806.986665989,286.728756003,328.661186958,696.720407148
1067.33092994,913.239388211,922.899952339,884.38834002,356.42724208,250.764938252,766.966340902
1068.212673,376.213057499,680.597330307,884.578904406,129.575972732,143.247179375,423.873173658
1045.07495082,552.376224328,495.362948372,795.464323451,317.526206782,143.925153676,379.314318921
2426.69059524,316.851305296,2289.21990414,933.208498611,157.371577876,452.305219806,2574.25639544
2426.69059524,316.851305296,2289.21990414,933.208498611,157.371577876,452.305219806,2574.25639544
2321.97424833,645.428341293,2201.42101231,855.401924342,124.975532249,187.99708767,2334.92247141
2531.63070954,2275.17061108,1798.85782798,824.905858598,215.791602327,384.072495263,815.689123801
1070.70978033,2033.14228968,1798.18816656,728.206250048,125.909281788,151.910680044,149.556471775
845.330400621,1849.36893573,1797.42832415,805.375003772,128.243302648,33.3425372188,369.771785497
527.030565834,1529.54175998,1708.69605951,1077.10302273,138.997871769,31.910804062,740.45564192
343.331759713,875.55354441,1950.09208281,250.115681878,90.6471585399,151.526968497,227.43847826
477.489427272,2300.38462333,402.397975485,551.93880653,238.272627831,208.778115852,351.844058281
2507.33214409,1134.53261677,3686.17950226,522.322381754,236.616396372,331.562392254,911.341792503
2025.33482902,1822.31515354,1464.04396391,1122.79322093,237.753936908,128.950614529,1113.59315626
256.828018526,1250.53442391,1506.39486542,237.414164926,46.1528282105,46.1528282105,238.621939174
256.828018526,1250.53442391,1506.39486542,237.414164926,46.1528282105,46.1528282105,238.621939174
618.635722531,890.740813867,1409.74279587,572.057370191,93.2650694995,145.455748994,167.176880836
633.484402853,809.455860506,1323.25392769,612.544967414,175.189457794,176.913438536,247.793898714
648.635203755,691.06195396,1194.77284694,688.593201775,152.442079194,185.932389744,372.553628887
1097.32981246,517.098880149,1120.90294529,115.396520924,112.515988881,285.825758005,2058.70197168
219.608542396,1375.17135061,1633.53138692,235.854437098,100.573130027,159.159749182,220.75734734
300.41319207,227.140205889,683.668216258,1477.98413457,314.051360396,145.98526523,746.218828042
199.106275708,319.877794585,646.474276323,1358.10961991,429.735065161,88.4208604737,866.077536111
445.351532874,412.188424531,186.15813893,1061.16754183,210.158533899,246.701036834,707.459228256
410.3801777,531.93059653,158.827878091,1318.21461951,414.077831588,148.055063997,928.974499928
330.734307719,643.768831648,264.152446103,1217.11756945,261.019756919,25.9833499761,1026.52043834
330.734307719,643.768831648,264.152446103,1217.11756945,261.019756919,25.9833499761,1026.52043834
446.311220094,844.466950991,359.430334727,941.639572444,186.888998794,25.1738695789,726.689741697
446.311220094,844.466950991,359.430334727,941.639572444,186.888998794,25.1738695789,726.689741697
651.427777523,1328.65908126,808.780477873,1263.52164871,197.120239092,502.9389371,873.16718019
1806.56456673,276.868780142,199.154779155,905.274651894,255.072922743,118.138821493,764.271141573
1724.52603812,203.308227701,15.6577629058,1093.96927628,136.592176849,104.521435352,934.526449585
1128.00748747,817.423645616,428.308000513,1680.49451542,61.6374284288,495.078714539,1521.74864491
5604.57352513,1409.79268191,586.535639034,5310.27139557,179.432724666,336.502131727,5708.4489016
5907.56791139,1225.25436843,1702.28471336,5536.59023914,346.572566834,206.461039848,6196.55987543
3030.87291588,567.587147874,939.106978753,2872.53034239,72.6808435984,470.745414018,2572.50686871
161.415040816,881.26781263,1784.88987302,241.100115031,91.5800598106,128.991019055,303.717275736
623.713688294,158.983377521,1851.19606912,1471.54123461,145.056703952,196.413356015,1362.58512093
2733.31701793,2369.57756936,385.468528862,2915.64302644,456.562574256,30.390981786,2139.80294317
904.339932283,1849.34805425,708.213057091,682.457146234,135.294829717,146.89250351,1074.17219956
1177.95757637,2057.34669799,2944.63161594,956.825250071,239.888055355,406.734715644,961.309069208
726.354640232,485.781670904,507.175792664,857.294138611,358.276259473,454.12092761,652.580749955
2020.72564423,2084.07738477,1148.49164045,1438.06439031,351.285136933,45.8703817482,794.885027689
512.818142659,1114.5036561,1405.20840618,613.6622515,198.746952781,59.9593994285,799.818149322
512.818142659,1114.5036561,1405.20840618,613.6622515,198.746952781,59.9593994285,799.818149322
190.622691367,420.187829216,2315.81312216,1069.57695899,127.413686336,290.366361868,978.513805272
130.761518213,411.731688878,2339.58540553,1086.28013887,51.0922107335,245.259557405,1049.8218751
2554.16120089,3045.90421797,2538.62301273,1244.66651518,375.942581657,361.968442605,3590.25014369
171.819958559,2222.96455597,79.9163280364,318.930155317,161.279066673,87.7145165727,1286.95147757
237.658935123,2163.08045959,23.2029198347,372.960814468,102.213572773,153.485573194,1221.46870744
390.987971861,1164.02841984,2591.40273767,525.884497672,210.826289524,284.506108695,768.527521128
485.717389233,1295.43418172,2685.46835407,126.763788341,131.568376969,161.93343322,362.720691354
548.92509014,1062.03685023,590.808985278,201.676059996,75.5065380872,242.462035965,1453.88606055
522.541266872,944.790677167,627.938519593,81.3352501591,40.2515556469,153.547657839,1457.5507886
512.066590994,823.35189336,687.598299326,66.7686245626,136.698957666,143.582970957,1470.73731267
1453.22665374,175.933546631,1319.37653101,374.711291389,177.696740578,153.60121912,2241.75483778
2101.95154967,2666.14503427,354.091258427,1333.29985122,112.178977473,126.862074409,294.450127202
4782.03864797,4821.45242812,831.451969994,1640.57945862,210.519448936,671.249987722,6094.04819098
313.275017167,597.39543411,530.418275929,292.84065442,180.956497568,96.0161750197,1253.28221143
524.129441206,235.15918421,359.56517954,95.0725706331,76.9647272432,96.1659776583,1371.45103239
4405.06702302,768.572619807,994.07324851,4378.32734578,92.89745821,215.288488569,4614.41339687
4207.2585945,555.487914226,1294.49074548,4204.25595899,166.32506128,530.141160023,4495.36494162
606.175806075,1113.68582746,2354.68225793,617.298597236,187.639743779,432.776181555,987.375219034
249.072743802,1474.51549106,1370.63417195,530.684061314,402.257782406,186.030630083,465.385786758
386.388079953,1459.33627521,1359.85831643,1134.82006298,303.660518269,111.416025139,534.862383265
748.841311339,1163.28452013,2225.76172658,999.144530787,172.149525644,267.177623132,185.944701202
1721.40845777,2030.59278868,743.19696921,1620.17176273,224.57753278,445.098777203,453.796636503
1813.85325315,2132.28594607,747.858429484,1625.34037388,270.727726676,366.296103777,405.28008669
1813.85325315,2132.28594607,747.858429484,1625.34037388,270.727726676,366.296103777,405.28008669
1813.85325315,2132.28594607,747.858429484,1625.34037388,270.727726676,366.296103777,405.28008669
2179.16751651,2525.21892962,753.81118827,1705.14665011,526.482961257,299.043797827,452.939432945
1651.84924563,3019.79310977,3972.0617343,1604.22863432,292.974331025,136.233792419,1612.84802035
1727.75986307,3123.73384374,4082.38447631,1699.04406615,220.242005216,159.281262499,1707.7891718
3768.3129644,934.079951482,1400.74477126,3749.41124916,158.596473785,437.066339564,4057.41250445
192.180080612,395.683830309,2253.46926616,122.120732217,137.753723486,374.234232113,400.591065573
170.634871575,625.305751635,2375.00064202,149.716198987,149.069877382,179.404032357,531.52697942
170.634871575,625.305751635,2375.00064202,149.716198987,149.069877382,179.404032357,531.52697942
170.634871575,625.305751635,2375.00064202,149.716198987,149.069877382,179.404032357,531.52697942
